   5.92993    5.10673
   5.93493    5.12613
   5.93994    5.14575
   5.94494    5.16561
   5.94995    5.18571
   5.95495    5.20604
   5.95996    5.22662
   5.96496    5.24743
   5.96997    5.26848
   5.97497    5.28978
   5.97998    5.31133
   5.98498    5.33312
   5.98999    5.35516
   5.99499    5.37745
   6.00000    5.40000
